Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
13.967835,,Insert,278457731,0,A,1000,124000,G,
13.967892,,Cancel,278456739,,,-400,,,
13.967919,,Insert,278457739,0,A,1000,124000,G,
13.967948,,Insert,278457743,0,B,400,123800,G,
13.968066,,Cancel,278454719,,,-1000,,,
13.968145,,Cancel,278456943,,,-1000,,,
13.96845,,Insert,278457803,0,B,2000,122900,G,
13.976203,,Cancel,278456743,,,-1000,,,
13.976206,,Insert,278458027,0,A,2000,124300,G,
13.98704,,Cancel,278457739,,,-1000,,,
13.98704,,Cancel,278458027,,,-2000,,,
13.987046,,Insert,278458199,0,B,1000,123900,G,
13.987058,,Insert,278458203,0,B,1000,123900,G,
13.987067,,Cancel,278454071,,,-1000,,,
13.987105,,Cancel,278457743,,,-400,,,
13.98713,,Insert,278458207,0,B,1000,94500,G,
13.987142,,Cancel,278458199,,,-1000,,,
13.987147,,Insert,278458211,0,A,1000,124000,G,
13.987165,,Cancel,278457803,,,-2000,,,
13.987171,,Cancel,278458203,,,-1000,,,
13.987174,,Insert,278458219,0,B,1000,123900,G,
13.987212,,Cancel,278458219,,,-1000,,,
13.987423,,Insert,278458235,0,B,2000,123900,G,
13.9904,,Insert,278458335,0,B,400,123900,G,
13.99204,,Cancel,7078649,,,-10000,,,
13.99204,,Cancel,7078650,,,-10000,,,
13.99204,,Insert,7078651,1,A,10000,124600,G,
13.99204,,Insert,7078652,1,B,10000,123400,G,
14.002964,,Cancel,278458235,,,-2000,,,
14.003023,,Cancel,278458335,,,-400,,,
14.02103,,Insert,278459179,0,A,2000,124300,G,
14.02103,,Insert,278459183,0,B,2000,122900,G,
14.021495,,Cancel,278459179,,,-2000,,,
14.028046,,Insert,278459395,0,B,1000,122300,G,
14.061191,,Insert,278460083,0,A,2000,124300,G,
14.069246,,Insert,278460199,0,A,2000,125100,G,
14.069576,,Insert,278460207,0,B,400,123800,G,
14.109131,,Insert,278461219,0,B,2000,123900,G,
14.109187,,Insert,278461223,0,B,400,123900,G,
14.109201,,Cancel,278460207,,,-400,,,
14.109217,,Cancel,278461219,,,-2000,,,
14.109266,,Cancel,278461223,,,-400,,,
14.109287,,Cancel,278458207,,,-1000,,,
14.109289,,Cancel,278441319,,,-1000,,,
14.20156,,Insert,278462407,0,B,2000,123900,G,
14.201584,,Insert,278462411,0,B,1000,94500,G,
14.201609,,Insert,278462415,0,A,1000,168000,G,
14.201623,,Insert,278462419,0,B,400,123900,G,
14.201678,,Cancel,278462407,,,-2000,,,
14.201732,,Cancel,278462419,,,-400,,,
14.201779,,Insert,278462427,0,B,400,123800,G,
14.26369,,Insert,278464311,0,B,1000,123900,G,
14.263759,,Insert,278464335,0,B,400,123900,G,
14.263771,,Cancel,278462427,,,-400,,,
14.263982,,Cancel,278464311,,,-1000,,,
14.263985,,Cancel,278459183,,,-2000,,,
14.263985,,Cancel,278460083,,,-2000,,,
14.264039,,Cancel,278464335,,,-400,,,
14.2865,,Insert,278464731,0,B,2000,122900,G,
14.2865,,Insert,278464735,0,A,2000,124300,G,
14.28698,,Insert,278464739,0,B,400,123800,G,
14.290573,,Insert,278464795,0,B,70,123900,G,
14.299548,,Cancel,278464731,,,-2000,,,
14.301589,,Cancel,7078651,,,-10000,,,
14.301589,,Cancel,7078652,,,-10000,,,
14.301589,,Insert,7078653,1,A,10000,124600,G,
14.301589,,Insert,7078654,1,B,10000,123400,G,
14.304029,,Cancel,278464735,,,-2000,,,
14.318121,,Cancel,278458211,,,-1000,,,
14.318954,,Insert,278466323,0,A,2000,124100,G,
14.318964,,Insert,278466331,0,A,8000,124000,G,
14.318966,,Cancel,278460199,,,-2000,,,
14.318976,,Insert,278466347,0,A,1000,124000,G,
14.318981,,Insert,278466355,0,A,1000,124000,G,
14.319006,,Cancel,278454611,,,-1000,,,
14.31944,,Insert,278466403,0,A,2000,124300,G,
14.324464,,Cancel,278466331,,,-8000,,,
14.324486,,Cancel,278466355,,,-1000,,,
14.324689,,Cancel,278466403,,,-2000,,,
14.32503,,Insert,278466499,0,A,2000,124300,G,
14.325332,,Cancel,278466499,,,-2000,,,
14.325879,,Insert,278466515,0,A,2000,124300,G,
14.328335,,Cancel,278438907,,,-2000,,,
14.328335,,Insert,278466551,0,B,2000,90000,G,
14.33337,,Cancel,278466551,,,-2000,,,
14.33337,,Insert,278466739,0,B,2000,90100,G,
14.333454,,Cancel,278443727,,,-2000,,,
14.333454,,Insert,278466743,0,A,2000,158300,G,
14.333454,,Cancel,278298259,,,-1000,,,
14.33347,,Cancel,278466739,,,-2000,,,
14.33347,,Insert,278466751,0,B,2000,90000,G,
14.333521,,Cancel,278466743,,,-2000,,,
14.333521,,Insert,278466759,0,A,2000,158400,G,
14.333554,,Insert,278466763,0,A,1000,124600,G,
14.333577,,Cancel,278466759,,,-2000,,,
14.333577,,Insert,278466771,0,A,2000,158300,G,
14.333628,,Cancel,278466771,,,-2000,,,
14.333628,,Insert,278466775,0,A,2000,158400,G,
14.33368,,Cancel,278466775,,,-2000,,,
14.33368,,Insert,278466783,0,A,2000,158300,G,
14.333766,,Cancel,278466783,,,-2000,,,
14.333766,,Insert,278466787,0,A,2000,158400,G,
14.334773,,Cancel,278464795,,,-70,,,
14.334795,,Cancel,278462411,,,-1000,,,
14.334796,,Cancel,278462415,,,-1000,,,
14.334806,,Insert,278466819,0,B,2000,123900,G,
14.334829,,Insert,278466823,0,B,1000,94500,G,
14.334854,,Insert,278466827,0,A,1000,168000,G,
14.334866,,Insert,278466831,0,B,400,123900,G,
14.334878,,Cancel,278464739,,,-400,,,
14.334881,,Cancel,278466751,,,-2000,,,
14.334881,,Insert,278466839,0,B,2000,90100,G,
14.334892,,Cancel,278466819,,,-2000,,,
14.334945,,Cancel,278466831,,,-400,,,
14.334968,,Cancel,278466839,,,-2000,,,
14.334968,,Insert,278466855,0,B,2000,90000,G,
14.341498,,Insert,278467027,0,B,2000,122900,G,
14.355754,,Insert,278467571,0,A,8000,124000,G,
14.355772,,Insert,278467583,0,A,1000,123900,G,
14.355775,,Insert,278467587,0,A,1000,124000,G,
14.355795,,Cancel,278467571,,,-8000,,,
14.355798,,Cancel,278445063,,,-1000,,,
14.355801,,Cancel,278452355,,,-1000,,,
14.355801,,Cancel,278454343,,,-1000,,,
14.355807,,Insert,278467599,0,A,3000,124100,G,
14.355807,,Cancel,278070183,,,-660,,,
14.355808,,Cancel,278439815,,,-3000,,,
14.35581,,Cancel,278454067,,,-1000,,,
14.355816,,Insert,278467607,0,B,400,123800,G,
14.355849,,Cancel,278466787,,,-2000,,,
14.355849,,Insert,278467611,0,A,2000,158300,G,
14.355891,,Cancel,278466763,,,-1000,,,
14.355921,,Cancel,278089699,,,-2000,,,
14.356803,,Cancel,278402691,,,-1000,,,
14.357599,,Insert,278467695,0,A,1000,128800,G,
14.3576,,Insert,5601574,0,B,70,123900,F,
14.35763,,Insert,278467703,0,A,2000,124100,G,
14.357677,,Cancel,278467611,,,-2000,,,
14.357677,,Insert,278467707,0,A,2000,158400,G,
14.361976,,Cancel,278467583,,,-930,,,
14.36201,,Insert,278467763,0,B,2000,123900,G,
14.362069,,Insert,278467771,0,A,1000,124600,G,
14.362072,,Insert,278467775,0,B,400,123900,G,
14.362084,,Cancel,278467607,,,-400,,,
14.362086,,Cancel,278466855,,,-2000,,,
14.362086,,Insert,278467783,0,B,2000,90100,G,
14.362099,,Cancel,278467027,,,-2000,,,
14.362102,,Insert,278467791,0,A,2000,124900,G,
14.362102,,Cancel,278467763,,,-2000,,,
14.362156,,Cancel,278467775,,,-400,,,
14.36218,,Cancel,278467783,,,-2000,,,
14.36218,,Insert,278467795,0,B,2000,90000,G,
14.362201,,Insert,278467799,0,B,2000,122900,G,
14.36238,,Insert,278467807,0,B,2000,123900,G,
14.362418,,Cancel,278467771,,,-1000,,,
14.362424,,Cancel,278467807,,,-2000,,,
14.362445,,Cancel,278467799,,,-2000,,,
14.362455,,Cancel,278467795,,,-2000,,,
14.362455,,Insert,278467815,0,B,2000,90100,G,
14.362501,,Cancel,278467815,,,-2000,,,
14.362501,,Insert,278467819,0,B,2000,90000,G,
14.362542,,Cancel,278467707,,,-2000,,,
14.362542,,Insert,278467823,0,A,2000,158300,G,
14.362555,,Insert,278467827,0,B,2000,122900,G,
14.362772,,Insert,278467835,0,A,1000,124600,G,
14.362885,,Cancel,278467823,,,-2000,,,
14.362885,,Insert,278467847,0,A,2000,158400,G,
14.362952,,Insert,278467851,0,B,2000,123900,G,
14.363027,,Cancel,278467819,,,-2000,,,
14.363027,,Insert,278467859,0,B,2000,90100,G,
14.363079,,Cancel,278467827,,,-2000,,,
14.36332,,Cancel,278467851,,,-2000,,,
14.363394,,Cancel,278467859,,,-2000,,,
14.363394,,Insert,278467883,0,B,2000,90000,G,
14.36387,,Insert,278467903,0,A,8000,124000,G,
14.363889,,Insert,278467911,0,B,2000,122900,G,
14.36407,,Insert,278467919,0,B,2000,123900,G,
14.364107,,Cancel,278467911,,,-2000,,,
14.364112,,Cancel,278467919,,,-2000,,,
14.364144,,Cancel,278467883,,,-2000,,,
14.364144,,Insert,278467923,0,B,2000,90100,G,
14.364173,,Cancel,278467847,,,-2000,,,
14.364173,,Insert,278467931,0,A,2000,158300,G,
14.364192,,Cancel,278467923,,,-2000,,,
14.364192,,Insert,278467935,0,B,2000,90000,G,
14.364222,,Cancel,278467931,,,-2000,,,
14.364222,,Insert,278467939,0,A,2000,158400,G,
14.364962,,Insert,278467947,0,B,2000,123900,G,
14.365038,,Cancel,278467935,,,-2000,,,
14.365038,,Insert,278467955,0,B,2000,90100,G,
14.365708,,Cancel,278467903,,,-8000,,,
14.370666,,Cancel,278467947,,,-2000,,,
14.370739,,Cancel,278467955,,,-2000,,,
14.370739,,Insert,278468047,0,B,2000,90000,G,
14.381686,,Insert,278468451,0,A,1000,124100,G,
14.393803,,Insert,278468679,0,A,8000,124000,G,
14.393817,,Insert,278468683,0,B,2000,122900,G,
14.393819,,Insert,278468687,0,A,970,123900,G,
14.393843,,Cancel,278468679,,,-8000,,,
14.393852,,Cancel,278454059,,,-670,,,
14.393878,,Insert,278468703,0,B,400,123800,G,
14.39392,,Cancel,278467835,,,-1000,,,
14.39392,,Cancel,278468687,,,-970,,,
14.39395,,Cancel,278467791,,,-2000,,,
14.394059,,Insert,278468711,0,A,2000,124900,G,
14.394104,,Cancel,278467939,,,-2000,,,
14.394104,,Insert,278468715,0,A,2000,158300,G,
14.395437,,Insert,278469303,0,A,60,124000,G,
14.395541,,Insert,278469331,0,B,1000,123300,G,
14.399453,,Cancel,278469303,,,-60,,,
14.399577,,Insert,278469635,0,B,1000,123800,G,
14.401631,,Insert,278469695,0,A,970,123900,G,
14.401678,,Insert,278469719,0,A,680,123900,G,
14.401688,,Insert,278469723,0,B,2000,122500,G,
14.401689,,Cancel,278396715,,,-8000,,,
14.401697,,Cancel,278467703,,,-2000,,,
14.401697,,Cancel,278468451,,,-1000,,,
14.401716,,Cancel,278469635,,,-1000,,,
14.401731,,Insert,278469743,0,A,2000,124000,G,
14.401792,,Cancel,278468711,,,-2000,,,
14.401798,,Insert,278469755,0,B,8000,123600,G,
14.402036,,Insert,278469807,0,A,1000,123900,G,
14.402075,,Insert,278469819,0,A,8000,123900,G,
14.402079,,Cancel,278364979,,,-8000,,,
14.402088,,Cancel,278459395,,,-1000,,,
14.402154,,Insert,278469859,0,A,1000,124200,G,
14.402254,,Insert,278469891,0,A,1000,123900,G,
14.402262,,Cancel,278467587,,,-1000,,,
14.402353,,Insert,278469919,0,A,1000,123900,G,
14.402367,,Cancel,278315027,,,-1000,,,
14.402429,,Cancel,278454503,,,-3000,,,
14.402546,,Cancel,278072175,,,-2000,,,
14.402695,,Cancel,278468703,,,-400,,,
14.402761,,Insert,278470079,0,B,400,123700,G,
14.403062,,Insert,278470155,0,A,1000,124400,G,
14.404705,,Cancel,278419815,,,-8000,,,
14.405068,,Cancel,278071063,,,-2000,,,
14.406189,,Cancel,278450015,,,-1000,,,
14.406617,,Cancel,278373147,,,-1000,,,
14.41054,,Cancel,278180483,,,-1000,,,
14.410817,,Insert,278470715,0,A,1000,178600,G,
14.412204,,Insert,278470783,0,B,1000,123800,G,
14.412302,,Cancel,278469891,,,-1000,,,
14.412668,,Cancel,278469859,,,-1000,,,
14.412702,,Insert,278470831,0,B,2000,123700,G,
14.412722,,Cancel,278469719,,,-680,,,
14.412732,,Cancel,278469819,,,-8000,,,
14.412732,,Cancel,278469919,,,-1000,,,
14.412772,,Cancel,278469695,,,-970,,,
14.412799,,Cancel,278469807,,,-1000,,,
14.412915,,Insert,278470891,0,A,2000,124900,G,
14.412984,,Insert,278470903,0,B,680,123800,G,
14.413011,,Insert,278470907,0,B,8000,123700,G,
14.413054,,Insert,278470915,0,A,1000,124000,G,
14.413067,,Insert,278470919,0,B,1000,123800,G,
14.415964,,Insert,278471119,0,B,1000,123800,G,
14.416034,,Cancel,278470919,,,-1000,,,
14.416036,,Insert,278471135,0,A,1000,124600,G,
14.416042,,Insert,278471139,0,B,2000,123900,G,
14.416078,,Insert,278471155,0,B,3000,123600,G,
14.416102,,Cancel,278470079,,,-400,,,
14.416119,,Cancel,278468047,,,-2000,,,
14.416119,,Insert,278471167,0,B,2000,90100,G,
14.416131,,Insert,278471171,0,B,400,123900,G,
14.416143,,Cancel,278468683,,,-2000,,,
14.416143,,Cancel,278469331,,,-1000,,,
14.416145,,Cancel,278471139,,,-2000,,,
14.416152,,Cancel,278468715,,,-2000,,,
14.416152,,Insert,278471187,0,A,2000,158400,G,
14.416202,,Cancel,278471171,,,-400,,,
14.416222,,Cancel,278471167,,,-2000,,,
14.416222,,Insert,278471199,0,B,2000,90000,G,
14.416302,,Insert,278471219,0,B,2000,122900,G,
14.416503,,Insert,278471255,0,B,1000,123300,G,
14.416684,,Insert,278471283,0,B,1000,123600,G,
14.417566,,Insert,278471407,0,A,1000,124300,G,
14.417611,,Insert,278471411,0,B,1000,123800,G,
14.420902,,Cancel,278471283,,,-1000,,,
14.423408,,Insert,278471703,0,B,400,123800,G,
14.4242,,Cancel,278471407,,,-1000,,,
14.424219,,Insert,278471747,0,A,8000,124000,G,
14.424328,,Insert,278471759,0,A,1000,124300,G,
14.424407,,Cancel,278471187,,,-2000,,,
14.424407,,Insert,278471775,0,A,2000,158300,G,
14.424425,,Cancel,278471135,,,-1000,,,
14.424573,,Cancel,278471119,,,-1000,,,
14.424943,,Insert,278471815,0,A,1000,124200,G,
14.425235,,Cancel,278471815,,,-1000,,,
14.425711,,Cancel,278471411,,,-1000,,,
14.435088,,Insert,278472263,0,A,1000,125500,G,
14.435139,,Cancel,278471747,,,-8000,,,
14.43519,,Cancel,278471759,,,-1000,,,
14.435234,,Cancel,278469743,,,-2000,,,
14.435268,,Insert,278472287,0,A,2000,124100,G,
14.435327,,Insert,278472295,0,B,1000,123800,G,
14.435461,,Insert,278472315,0,A,1000,124600,G,
14.435482,,Insert,278472323,0,B,1000,123500,G,
14.435615,,Cancel,278471775,,,-2000,,,
14.435615,,Insert,278472339,0,A,2000,158400,G,
14.435663,,Cancel,278471703,,,-400,,,
14.43578,,Cancel,278472323,,,-1000,,,
14.436101,,Cancel,278471255,,,-1000,,,
14.436112,,Insert,278472403,0,B,2000,123900,G,
14.436144,,Insert,278472419,0,B,3000,123700,G,
14.436148,,Cancel,278471155,,,-3000,,,
14.436188,,Cancel,278471199,,,-2000,,,
14.436188,,Insert,278472435,0,B,2000,90100,G,
14.436393,,Cancel,278471219,,,-2000,,,
14.436482,,Insert,278472467,0,B,400,123900,G,
14.438694,,Insert,278472635,0,B,1000,122300,G,
14.469609,,Cancel,278472403,,,-2000,,,
14.469672,,Cancel,278472467,,,-400,,,
14.469694,,Cancel,278466827,,,-1000,,,
14.469722,,Insert,278473355,0,B,400,123800,G,
14.469746,,Insert,278473359,0,A,1000,167900,G,
14.469748,,Insert,278473363,0,B,1000,123300,G,
14.469754,,Insert,278473367,0,B,2000,122900,G,
14.469764,,Cancel,278472435,,,-2000,,,
14.469764,,Insert,278473371,0,B,2000,90000,G,
14.506497,,Cancel,278473363,,,-1000,,,
14.506499,,Insert,278474271,0,B,1000,123900,G,
14.506569,,Insert,278474291,0,B,400,123900,G,
14.506579,,Cancel,278473371,,,-2000,,,
14.506579,,Insert,278474295,0,B,2000,90100,G,
14.506582,,Cancel,278473355,,,-400,,,
14.506604,,Cancel,278473367,,,-2000,,,
14.506947,,Cancel,278466347,,,-1000,,,
14.507271,,Cancel,278466515,,,-2000,,,
14.507558,,Insert,278474411,0,B,1000,123900,G,
14.507615,,Insert,278474423,0,A,2000,124300,G,
14.507939,,Cancel,278474423,,,-2000,,,
14.51155,,Insert,278474991,0,A,2000,124300,G,
14.512929,,Insert,278475599,0,A,1000,124300,G,
14.513228,,Cancel,278475599,,,-1000,,,
14.514939,,Cancel,278470915,,,-1000,,,
14.515105,,Cancel,278472635,,,-1000,,,
14.515118,,Cancel,278474991,,,-2000,,,
14.515158,,Insert,278476271,0,B,1000,122400,G,
14.515678,,Cancel,278466323,,,-2000,,,
14.51569,,Insert,278476407,0,B,2000,123500,G,
14.515739,,Cancel,278469723,,,-2000,,,
14.515783,,Cancel,278467599,,,-3000,,,
14.515793,,Cancel,278457723,,,-8000,,,
14.515814,,Cancel,278457719,,,-670,,,
14.515829,,Cancel,278457731,,,-1000,,,
14.516025,,Insert,278476543,0,B,680,123900,G,
14.516033,,Insert,278476547,0,B,1000,123900,G,
14.516147,,Cancel,278457027,,,-1000,,,
14.51625,,Insert,278476575,0,A,2000,125000,G,
14.516347,,Insert,278476583,0,A,1000,124100,G,
14.516445,,Cancel,278476547,,,-1000,,,
14.516511,,Cancel,278474291,,,-400,,,
14.517594,,Insert,278476739,0,A,970,124000,G,
14.51762,,Cancel,278476543,,,-680,,,
14.517622,,Insert,278476743,0,A,680,124000,G,
14.517626,,Insert,278476747,0,A,3000,124200,G,
14.517877,,Cancel,278476575,,,-2000,,,
14.521081,,Insert,278476815,0,A,8000,124000,G,
14.521106,,Cancel,278474271,,,-1000,,,
14.521113,,Insert,278476819,0,A,2000,124300,G,
14.521113,,Insert,278476823,0,A,1000,124000,G,
14.521113,,Insert,278476827,0,A,1000,124000,G,
14.521525,,Cancel,278474411,,,-1000,,,
14.52157,,Insert,278476887,0,B,2000,122900,G,
14.52215,,Insert,278476935,0,A,1000,124300,G,
14.522477,,Cancel,278476935,,,-1000,,,
14.527371,,Insert,278477203,0,B,1000,123900,G,
14.527437,,Cancel,278476887,,,-2000,,,
14.527528,,Insert,278477219,0,B,400,123800,G,
14.536463,,Cancel,278415747,,,-1000,,,
14.537283,,Insert,278477547,0,A,1000,147800,G,
14.53898,,Cancel,278477203,,,-1000,,,
14.539094,,Insert,278477687,0,B,2000,122900,G,
14.547239,,Cancel,278476407,,,-2000,,,
14.547239,,Insert,278477839,0,B,2000,122500,G,
14.550727,,Cancel,278474295,,,-2000,,,
14.550727,,Insert,278477959,0,B,2000,90000,G,
14.58343,,Insert,278478847,0,B,1000,123300,G,
14.583452,,Cancel,278466823,,,-1000,,,
14.592746,,Cancel,7078653,,,-10000,,,
14.592746,,Cancel,7078654,,,-10000,,,
14.592746,,Insert,7078655,1,A,10000,124500,G,
14.592746,,Insert,7078656,1,B,10000,123300,G,
14.616348,,Insert,278479243,0,A,2000,125000,G,
14.616373,,Insert,278479247,0,B,1000,94400,G,
14.706395,,Insert,278480171,0,A,2000,124100,G,
14.706401,,Insert,278480175,0,A,8000,124000,G,
14.706408,,Cancel,278476271,,,-1000,,,
14.706419,,Cancel,278476583,,,-1000,,,
14.706423,,Insert,278480191,0,A,1000,124000,G,
14.706599,,Cancel,278472339,,,-2000,,,
14.706599,,Insert,278480215,0,A,2000,158300,G,
14.706637,,Cancel,278472315,,,-1000,,,
14.706759,,Cancel,278480175,,,-8000,,,
14.706881,,Insert,278480259,0,A,8000,124000,G,
14.707156,,Insert,278480275,0,A,1000,124600,G,
14.707264,,Cancel,278477219,,,-400,,,
14.707289,,Cancel,278480275,,,-1000,,,
14.707318,,Insert,278480291,0,B,400,123700,G,
14.707443,,Insert,278480299,0,A,1000,124600,G,
14.714439,,Cancel,278472287,,,-2000,,,
14.714476,,Insert,278480427,0,A,1000,124000,G,
14.717956,,Cancel,278480299,,,-1000,,,
14.718048,,Cancel,278480291,,,-400,,,
14.725971,,Cancel,278480259,,,-8000,,,
14.725977,,Insert,278480531,0,A,1000,124100,G,
14.725988,,Cancel,278476747,,,-3000,,,
14.726268,,Insert,278480571,0,A,1000,124600,G,
14.726281,,Cancel,278480191,,,-1000,,,
14.72638,,Cancel,278480215,,,-2000,,,
14.72638,,Insert,278480575,0,A,2000,158400,G,
14.726547,,Insert,278480579,0,B,2000,123900,G,
14.726572,,Cancel,278478847,,,-1000,,,
14.726605,,Insert,278480583,0,B,400,123900,G,
14.72662,,Cancel,278477959,,,-2000,,,
14.72662,,Insert,278480587,0,B,2000,90100,G,
14.72683,,Cancel,278477687,,,-2000,,,
14.735827,,Cancel,278480579,,,-2000,,,
14.735883,,Cancel,278480583,,,-400,,,
14.735903,,Cancel,278480587,,,-2000,,,
14.735903,,Insert,278480679,0,B,2000,90000,G,
14.73591,,Insert,278480683,0,B,1000,123300,G,
14.735913,,Insert,278480687,0,B,2000,122900,G,
14.735932,,Insert,278480691,0,B,400,123800,G,
14.77804,,Insert,278481099,0,B,1000,122300,G,
14.784321,,Insert,278481131,0,A,8000,124000,G,
14.784351,,Insert,278481147,0,A,1000,124000,G,
14.784737,,Cancel,278480691,,,-400,,,
14.784773,,Cancel,278480571,,,-1000,,,
14.784798,,Insert,278481183,0,B,400,123700,G,
14.784799,,Cancel,278480575,,,-2000,,,
14.784799,,Insert,278481187,0,A,2000,158300,G,
14.78481,,Cancel,278481183,,,-400,,,
14.817596,,Insert,278482039,0,B,400,123800,G,
14.844411,,Cancel,278480531,,,-1000,,,
14.844419,,Cancel,278470903,,,-680,,,
14.844447,,Insert,278482475,0,A,1000,124000,G,
14.845495,,Cancel,278238595,,,-1000,,,
14.891569,,Insert,278483135,0,A,1000,124500,G,
14.89373,,Insert,278483143,0,A,970,123900,G,
14.893755,,Cancel,278450243,,,-1000,,,
14.893755,,Cancel,278481131,,,-8000,,,
14.893755,,Cancel,278450239,,,-1000,,,
14.893767,,Insert,278483155,0,A,3000,124100,G,
14.89379,,Insert,278483159,0,A,1000,153300,G,
14.893814,,Insert,278483163,0,B,1000,79800,G,
14.89404,,Cancel,278470891,,,-2000,,,
14.894257,,Cancel,278483143,,,-970,,,
14.894353,,Insert,278483171,0,B,690,123800,G,
14.894362,,Insert,278483175,0,A,2000,124900,G,
14.897415,,Insert,278483259,0,B,2000,123800,G,
14.897481,,Insert,278483275,0,A,1000,124600,G,
14.897508,,Cancel,278483259,,,-2000,,,
14.897532,,Cancel,278480427,,,-1000,,,
14.897534,,Cancel,278482475,,,-1000,,,
14.897568,,Insert,278483291,0,A,1000,124100,G,
14.897618,,Cancel,278482039,,,-400,,,
14.897669,,Insert,278483307,0,B,400,123700,G,
14.897947,,Cancel,278481187,,,-2000,,,
14.897947,,Insert,278483323,0,A,2000,158400,G,
14.898879,,Insert,278483403,0,A,1000,124000,G,
14.898887,,Insert,278483407,0,B,2000,123900,G,
14.898911,,Cancel,278479247,,,-1000,,,
14.898913,,Cancel,278480683,,,-1000,,,
14.898913,,Cancel,278480687,,,-2000,,,
14.89895,,Insert,278483411,0,B,400,123900,G,
14.898962,,Cancel,278483307,,,-400,,,
14.898965,,Cancel,278480679,,,-2000,,,
14.898965,,Insert,278483415,0,B,2000,90100,G,
14.898973,,Insert,278483419,0,B,1000,94500,G,
14.899037,,Cancel,278483403,,,-1000,,,
14.899046,,Cancel,278483323,,,-2000,,,
14.899046,,Insert,278483423,0,A,2000,158300,G,
14.899226,,Insert,278483443,0,A,1000,124000,G,
14.899248,,Cancel,278483423,,,-2000,,,
14.899248,,Insert,278483451,0,A,2000,158400,G,
14.899524,,Cancel,7078655,,,-10000,,,
14.899524,,Cancel,7078656,,,-10000,,,
14.899524,,Insert,7078657,1,A,10000,124600,G,
14.899524,,Insert,7078658,1,B,10000,123400,G,
14.900995,,Cancel,278483407,,,-2000,,,
14.901056,,Cancel,278483411,,,-400,,,
14.901073,,Cancel,278483415,,,-2000,,,
14.901073,,Insert,278483587,0,B,2000,90000,G,
14.901083,,Insert,278483591,0,B,1000,123300,G,
14.901086,,Insert,278483595,0,B,2000,122900,G,
14.901087,,Insert,278483599,0,B,2000,123900,G,
14.901159,,Cancel,278483587,,,-2000,,,
14.901159,,Insert,278483607,0,B,2000,90100,G,
14.901277,,Cancel,278483591,,,-1000,,,
14.901304,,Cancel,278483595,,,-2000,,,
14.90135,,Cancel,278483599,,,-2000,,,
14.901378,,Insert,278483615,0,B,1000,123300,G,
14.901378,,Cancel,278483275,,,-1000,,,
14.901408,,Insert,278483627,0,B,2000,122900,G,
14.901425,,Cancel,278483607,,,-2000,,,
14.901425,,Insert,278483631,0,B,2000,90000,G,
14.901467,,Cancel,278483451,,,-2000,,,
14.901467,,Insert,278483639,0,A,2000,158300,G,
14.901481,,Insert,278483643,0,A,1000,124600,G,
14.901576,,Cancel,278483639,,,-2000,,,
14.901576,,Insert,278483647,0,A,2000,158400,G,
14.902236,,Insert,278483655,0,B,2000,123900,G,
14.902262,,Cancel,278483615,,,-1000,,,
14.902263,,Cancel,278483627,,,-2000,,,
14.902279,,Cancel,278483443,,,-1000,,,
14.902279,,Cancel,278483655,,,-2000,,,
14.902302,,Cancel,278483647,,,-2000,,,
14.902302,,Insert,278483671,0,A,2000,158300,G,
14.902315,,Cancel,278483631,,,-2000,,,
14.902315,,Insert,278483675,0,B,2000,90100,G,
14.902362,,Cancel,278483675,,,-2000,,,
14.902362,,Insert,278483687,0,B,2000,90000,G,
14.902365,,Insert,278483691,0,B,1000,123300,G,
14.902367,,Cancel,278483643,,,-1000,,,
14.902395,,Insert,278483695,0,B,2000,122900,G,
14.902515,,Insert,278483703,0,A,1000,124600,G,
14.90252,,Insert,278483707,0,B,2000,123800,G,
14.902544,,Cancel,278483707,,,-2000,,,
14.902619,,Cancel,278483703,,,-1000,,,
14.902726,,Insert,278483715,0,A,1000,124600,G,
14.903554,,Cancel,278098295,,,-1000,,,
14.903989,,Insert,278483751,0,B,2000,123800,G,
14.904137,,Insert,278483759,0,B,1000,123100,G,
14.905674,,Cancel,278483751,,,-2000,,,
14.905811,,Insert,278483783,0,A,1000,124000,G,
14.905822,,Cancel,278483671,,,-2000,,,
14.905822,,Insert,278483787,0,A,2000,158400,G,
14.910165,,Cancel,278075319,,,-1000,,,
14.910165,,Insert,278483839,0,A,1000,124600,G,
14.910252,,Insert,278483843,0,A,8000,124000,G,
14.910256,,Insert,278483847,0,A,1000,124100,G,
14.910446,,Insert,278483859,0,A,1000,124300,G,
14.910476,,Cancel,278483843,,,-8000,,,
14.910486,,Cancel,278472295,,,-1000,,,
14.9105,,Insert,278483871,0,A,970,123900,G,
14.910524,,Cancel,278483787,,,-2000,,,
14.910524,,Insert,278483883,0,A,2000,158300,G,
14.910593,,Cancel,278483715,,,-1000,,,
14.910593,,Cancel,278483175,,,-2000,,,
14.913919,,Cancel,278483291,,,-1000,,,
14.91392,,Cancel,278483847,,,-1000,,,
14.91393,,Cancel,278483171,,,-690,,,
14.931689,,Insert,278484307,0,A,2000,124000,G,
14.959217,,Cancel,278470831,,,-2000,,,
14.959426,,Insert,278484683,0,A,690,123900,G,
14.959455,,Insert,278484691,0,A,1000,123900,G,
14.959492,,Insert,278484707,0,B,400,123800,G,
14.982275,,Insert,278485511,0,B,1000,122800,G,
14.99411,,Cancel,278483871,,,-970,,,
